"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_ddna.dds.6a",25/06/2020 00:47:28,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_ptrn_rubber_a_displ.dds.6",25/06/2020 00:46:52,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_diff.dds.7",24/04/2020 11:55:36,4194304
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_spec.dds.7",17/07/2020 22:04:04,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_wire_trim_01_ddna.dds.6a",24/06/2020 06:00:22,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_spec.dds.7",25/06/2020 00:47:24,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_wear_diff.dds.6",02/06/2020 22:07:14,524288
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_ddna.dds.6a",14/07/2020 18:49:00,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_engine_trim_01_ddna.dds.6a",24/04/2020 11:55:40,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_diff.dds.6",02/06/2020 22:14:16,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_spec.dds.7",05/04/2020 00:49:36,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_wear_diff.dds.6",25/06/2020 00:47:26,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_blend.dds.6",25/06/2020 00:47:24,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_pom_displ.dds.7",05/04/2020 00:49:26,2097152
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_dark_wear_diff.dds.6",17/07/2020 22:04:12,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_grate_trim_01_spec.dds.6",23/07/2020 00:10:54,524288
"Data\Textures\vehicles\manufacturer\CRUS\crus_painted_panels_01_blend.dds.6",02/06/2020 22:14:24,524288
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_diff.dds.6",14/07/2020 18:49:00,524288
"Data\Textures\vehicles\manufacturer\CRUS\CRUS_Fabric_Bespoke_spec.dds.8",14/07/2020 18:48:02,8388608
"Data\Textures\vehicles\manufacturer\CRUS\crus_trim_01_displ.dds.7",25/06/2020 00:47:16,2097152
